trialNum,bgColor,capacity,capWording,response,responseNum,hoverTime,rt,character,charWording,subid,sessionDuration,testingSite,experimenter,trialComments,sessionComments,run,age,gender,bilingual,languages,ethnicity
13,#a7dcf9,thoughts,have thoughts,kinda,0.5,0,11459,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
14,#f0d27e,beliefs,have beliefs -- like when you think something is true,no,0,0,11347,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
15,#f0d9a2,goal,have goals -- like when you're working hard to do something or make something happen,no,0,0,10327,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
16,#64f8f4,disrespected,get hurt feelings,yes,1,0,5783,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
17,#9be4c0,sounds,hear sounds,yes,1,0,5741,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
18,#a9f2ce,computations,do math,no,0,0,5291,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
19,#aceab4,emo_recog,understand how somebody else is feeling,kinda,0.5,0,9941,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
20,#84eced,free_will,decide what to do,yes,1,0,5823,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
21,#dee7bc,reasoning,figure out how to do things,yes,1,0,7314,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
22,#a9e7e4,communicating,communicate with somebody else,yes,1,0,6825,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
23,#97eca5,fear,feel scared,yes,1,0,4778,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
24,#c3e5b5,depressed,feel sad,yes,1,0,4242,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
25,#d2dcee,seeing,see things,kinda,0.5,0,5644,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
26,#e3d3af,joy,feel joy,yes,1,0,6404,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
27,#b5eaa1,guilt,feel guilty,yes,1,6489,12872,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
28,#f3d0d9,calm,feel calm,kinda,0.5,0,9655,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
29,#fddbd0,personality,have a personality -- like when someone is shy and somebody else is silly,yes,1,7626,23905,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
30,#bfd6fa,angry,get angry,yes,1,0,6683,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
31,#bce98d,nauseated,feel sick -- like when you feel like you might throw up,no,0,0,8429,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
32,#b4dbe7,pride,feel proud,kinda,0.5,0,8737,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
33,#fdcc93,conscious,be aware of things,no,0,14537,23158,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
34,#f2cdb9,self_restraint,have self-control -- like when you stop yourself from doing something you shouldn't do,kinda,0.5,0,19188,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
35,#f2e1bc,love,feel love,no,0,0,6298,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
36,#dedfa2,embarrassed,feel embarrassed,kinda,0.5,0,6413,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
37,#f3c5fa,odors,smell things,yes,1,0,6797,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
38,#e3df8e,tired,feel tired,yes,1,0,6305,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
39,#d0d9ae,pain,feel pain,yes,1,0,7611,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
40,#cde8e2,intentions,make plans,kinda,0.5,0,5647,beetle,a beetle,O02,7.203283333,NA,NA,NA,NA,run_01,7.575,f,NA,NA,NA
1,#e3dbc8,pleasure,feel pleasure -- like when something feels really good,no,0,0,11502,beetle,a beetle,O03,4.794916667,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
2,#5ef2da,odors,smell things,yes,1,0,5437,beetle,a beetle,O03,4.794916667,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
3,#bfd6fa,temperature,sense temperatures,yes,1,0,7918,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
4,#a9f2ce,communicating,communicate with somebody else,no,0,0,6891,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
5,#9be4c0,recognizing,recognize somebody else,kinda,0.5,0,9723,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
6,#e3d3af,emo_recog,understand how somebody else is feeling,no,0,0,6764,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
7,#f0d9a2,desires,have desires -- like when you really want something,no,0,0,10580,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
8,#d2dcee,pride,feel proud,no,0,0,6805,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
9,#94ebda,intentions,make plans,no,0,0,7642,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
10,#f0d27e,computations,do math,no,0,0,5096,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
11,#ead1ec,calm,feel calm,yes,1,0,5246,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
12,#79e3f9,remembering,remember things,yes,1,0,6208,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
13,#d0e0c8,guilt,feel guilty,yes,1,0,5466,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
14,#f2e1bc,tired,feel tired,yes,1,0,4615,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
15,#cae5a1,sounds,hear sounds,yes,1,0,5185,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
16,#dedfa2,pain,feel pain,yes,1,0,4776,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
17,#3eeaef,thoughts,have thoughts,yes,1,0,5516,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
18,#bae6c8,choices,make choices,yes,1,0,6217,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
19,#cde8e2,self_restraint,have self-control -- like when you stop yourself from doing something you shouldn't do,no,0,0,10051,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
20,#dee7bc,free_will,decide what to do,yes,1,0,6825,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
21,#e3df8e,beliefs,have beliefs -- like when you think something is true,yes,1,0,7839,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
22,#d1e48e,safe,feel safe,yes,1,0,5667,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
23,#64f8f4,fear,feel scared,yes,1,0,4879,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
24,#c2e9f5,seeing,see things,yes,1,0,4793,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
25,#d0d9ae,morality,know what's nice and what's mean,no,0,0,6611,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
26,#c3e5b5,nauseated,feel sick -- like when you feel like you might throw up,no,0,0,7340,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
27,#f3d0d9,hungry,get hungry,yes,1,0,4673,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
28,#a7dcf9,self_aware,be aware of itself,no,0,0,5695,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
29,#d5d0fa,reasoning,figure out how to do things,yes,1,0,5911,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
30,#b4dbe7,love,feel love,no,0,0,5095,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
31,#aceab4,conscious,be aware of things,yes,1,0,5772,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
32,#fdcc93,depth,sense whether something is close by or far away,yes,1,0,7587,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
33,#fddbd0,angry,get angry,yes,1,0,5738,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
34,#fde096,disrespected,get hurt feelings,no,0,0,5509,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
35,#f3c5fa,depressed,feel sad,no,0,0,4833,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
36,#bce98d,goal,have goals -- like when you're working hard to do something or make something happen,yes,1,0,8476,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
37,#8cf2c3,personality,have a personality -- like when someone is shy and somebody else is silly,no,0,0,8564,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
38,#97eca5,happy,feel happy,no,0,0,6040,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
39,#f2cdb9,joy,feel joy,no,0,0,4617,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
40,#b5eaa1,embarrassed,feel embarrassed,no,0,0,4831,beetle,a beetle,O03,4.794933333,NA,NA,NA,NA,run_01,7.897222222,m,no,english,"white, caucasian, or european american"
1,#f2e1bc,goal,have goals -- like when you're working hard to do something or make something happen,kinda,0.5,0,13550,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
2,#d0d9ae,guilt,feel guilty,no,0,0,5786,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
3,#dedfa2,desires,have desires -- like when you really want something,kinda,0.5,0,19813,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
4,#9be4c0,emo_recog,understand how somebody else is feeling,no,0,0,8522,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
5,#aceab4,computations,do math,yes,1,0,6510,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
6,#d2dcee,free_will,decide what to do,no,0,0,6096,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
7,#5ef2da,calm,feel calm,no,0,0,6508,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
8,#d0e0c8,sounds,hear sounds,kinda,0.5,0,5979,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
9,#b5eaa1,temperature,sense temperatures,no,0,0,19846,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
10,#f0d9a2,happy,feel happy,no,0,0,5874,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
11,#f3d0d9,self_aware,be aware of itself,kinda,0.5,0,8633,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
12,#fddbd0,depressed,feel sad,no,0,0,4819,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
13,#e3d3af,joy,feel joy,no,0,0,4922,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
14,#8cf2c3,beliefs,have beliefs -- like when you think something is true,kinda,0.5,0,9730,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
15,#c3e5b5,hungry,get hungry,no,0,0,5365,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
16,#f0d27e,choices,make choices,yes,1,0,7726,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
17,#c2e9f5,thoughts,have thoughts,no,0,0,8151,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
18,#64f8f4,communicating,communicate with somebody else,yes,1,0,8690,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
19,#d5d0fa,pleasure,feel pleasure -- like when something feels really good,no,0,0,6283,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
20,#bfd6fa,personality,have a personality -- like when someone is shy and somebody else is silly,no,0,0,8949,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
21,#a9e7e4,conscious,be aware of things,no,0,0,10423,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
22,#94ebda,self_restraint,have self-control -- like when you stop yourself from doing something you shouldn't do,no,0,0,9400,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
23,#d1e48e,seeing,see things,yes,1,0,6711,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
24,#bce98d,recognizing,recognize somebody else,yes,1,0,6250,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
25,#a7dcf9,intentions,make plans,no,0,0,5237,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
26,#79e3f9,fear,feel scared,no,0,0,5141,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
27,#84eced,tired,feel tired,no,0,0,5082,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
28,#fde096,safe,feel safe,no,0,0,5221,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
29,#f2cdb9,pride,feel proud,kinda,0.5,0,5303,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
30,#dee7bc,embarrassed,feel embarrassed,no,0,0,5124,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
31,#97eca5,depth,sense whether something is close by or far away,kinda,0.5,0,8298,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
32,#fdcc93,nauseated,feel sick -- like when you feel like you might throw up,no,0,0,6773,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
33,#a9f2ce,pain,feel pain,no,0,0,5464,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
34,#e3df8e,angry,get angry,no,0,0,4987,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
35,#cde8e2,reasoning,figure out how to do things,yes,1,0,5729,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
36,#b4dbe7,love,feel love,no,0,0,5199,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
37,#3eeaef,morality,know what's nice and what's mean,no,0,0,6194,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
38,#e3dbc8,remembering,remember things,yes,1,0,5855,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
39,#cae5a1,disrespected,get hurt feelings,no,0,0,6341,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
40,#bae6c8,odors,smell things,no,0,0,5176,robot,a robot,O04,5.386183333,NA,NA,NA,NA,run_01,9.141666667,f,yes,"english, spanish",hispanic or latino/a
1,#dee7bc,personality,have a personality -- like when someone is shy and somebody else is silly,yes,1,0,10999,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
2,#3eeaef,odors,smell things,yes,1,0,7811,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
3,#64f8f4,remembering,remember things,kinda,0.5,0,5399,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
4,#cae5a1,thoughts,have thoughts,yes,1,0,4904,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
5,#f3d0d9,choices,make choices,yes,1,0,4987,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
6,#d1e48e,depressed,feel sad,yes,1,0,5074,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
7,#f0d9a2,seeing,see things,yes,1,0,5176,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
8,#fdcc93,temperature,sense temperatures,no,0,0,5357,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
9,#e3dbc8,self_restraint,have self-control -- like when you stop yourself from doing something you shouldn't do,yes,1,0,9508,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
10,#bce98d,calm,feel calm,yes,1,0,4774,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
11,#5ef2da,morality,know what's nice and what's mean,yes,1,0,6073,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
12,#cde8e2,depth,sense whether something is close by or far away,yes,1,0,7168,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
13,#9be4c0,beliefs,have beliefs -- like when you think something is true,kinda,0.5,0,9769,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
14,#d2dcee,emo_recog,understand how somebody else is feeling,yes,1,0,6991,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
15,#b5eaa1,hungry,get hungry,yes,1,0,4413,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
16,#fddbd0,joy,feel joy,yes,1,0,4487,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
17,#94ebda,sounds,hear sounds,no,0,0,4598,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
18,#ead1ec,communicating,communicate with somebody else,yes,1,0,5703,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
19,#c2e9f5,desires,have desires -- like when you really want something,yes,1,0,7428,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
20,#bae6c8,nauseated,feel sick -- like when you feel like you might throw up,kinda,0.5,0,8188,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
21,#a7dcf9,embarrassed,feel embarrassed,yes,1,0,5401,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
22,#c3e5b5,love,feel love,yes,1,0,4590,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
23,#a9f2ce,safe,feel safe,yes,1,0,4575,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
24,#d0d9ae,pain,feel pain,yes,1,0,5135,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
25,#f2cdb9,tired,feel tired,yes,1,0,5548,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
26,#8cf2c3,computations,do math,no,0,0,4848,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
27,#97eca5,fear,feel scared,yes,1,0,4743,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
28,#b4dbe7,pride,feel proud,yes,1,0,4614,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
29,#bfd6fa,pleasure,feel pleasure -- like when something feels really good,yes,1,0,6831,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
30,#f2e1bc,self_aware,be aware of itself,yes,1,0,5881,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
31,#e3df8e,guilt,feel guilty,yes,1,0,4835,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
32,#f3c5fa,free_will,decide what to do,kinda,0.5,0,7241,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
33,#d5d0fa,conscious,be aware of things,yes,1,0,5531,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
34,#aceab4,reasoning,figure out how to do things,yes,1,0,5613,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
35,#79e3f9,disrespected,get hurt feelings,yes,1,0,4881,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
36,#fde096,angry,get angry,yes,1,0,4769,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
37,#f0d27e,goal,have goals -- like when you're working hard to do something or make something happen,yes,1,0,8865,beetle,a beetle,O05,4.53445,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
38,#84eced,intentions,make plans,no,0,0,4930,beetle,a beetle,O05,4.534466667,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
39,#e3d3af,recognizing,recognize somebody else,yes,1,0,5570,beetle,a beetle,O05,4.534466667,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
40,#dedfa2,happy,feel happy,yes,1,0,5187,beetle,a beetle,O05,4.534466667,NA,NA,NA,NA,run_01,8.5,f,yes,"english, hindi, mandarin",south or southeast asian
1,#cde8e2,goal,have goals -- like when you're working hard to do something or make something happen,kinda,0.5,0,34123,robot,a robot,O06,12.68038333,NA,NA,,NA,run_01,8.1,f,yes,"english, urdu",south or southeast asian
2,#64f8f4,tired,feel tired,no,0,0,13411,robot,a robot,O06,12.6804,NA,NA,,NA,run_01,8.1,f,yes,"english, urdu",south or southeast asian
3,#cae5a1,hungry,get hungry,no,0,0,5460,robot,a robot,O06,12.6804,NA,NA,,NA,run_01,8.1,f,yes,"english, urdu",south or southeast asian
4,#84eced,fear,feel scared,yes,1,0,29703,robot,a robot,O06,12.6804,NA,NA,Maybe because a cat might attack it,NA,run_01,8.1,f,yes,"english, urdu",south or southeast asian
5,#d0e0c8,thoughts,have thoughts,no,0,0,12456,robot,a robot,O06,12.6804,NA,NA,,NA,run_01,8.1,f,yes,"english, urdu",south or southeast asian
6,#e3d3af,sounds,hear sounds,no,0,0,9735,robot,a robot,O06,12.6804,NA,NA,,NA,run_01,8.1,f,yes,"english, urdu",south or southeast asian
7,#8cf2c3,beliefs,have beliefs -- like when you think something is true,no,0,0,9973,robot,a robot,O06,12.6804,NA,NA,,NA,run_01,8.1,f,yes,"english, urdu",south or southeast asian
